New Zealand,2022-12-01,-41.25,172.55,13.194425
New Zealand,2022-12-01,-41.25,172.65,12.791471
New Zealand,2022-12-01,-41.25,172.75,9.731292
New Zealand,2022-12-01,-41.25,172.85,7.2435083
New Zealand,2022-12-01,-41.25,172.95,6.664573
New Zealand,2022-12-01,-41.25,173.05,6.8275313
New Zealand,2022-12-01,-41.25,173.15,7.1215367
New Zealand,2022-12-01,-41.25,173.45,7.2141542
New Zealand,2022-12-01,-41.25,173.55,6.6044674
New Zealand,2022-12-01,-41.25,173.65,6.5672092
New Zealand,2022-12-01,-41.25,173.75,6.5218673
New Zealand,2022-12-01,-41.35,175.55,6.1454964
New Zealand,2022-12-01,-41.35,175.45,6.372592
New Zealand,2022-12-01,-41.35,175.35,7.084685
New Zealand,2022-12-01,-41.35,175.25,6.6733937
New Zealand,2022-12-01,-41.35,172.65,10.524138
New Zealand,2022-12-01,-41.35,172.75,7.824469
New Zealand,2022-12-01,-41.35,172.85,7.573188
New Zealand,2022-12-01,-41.35,172.95,7.145763
New Zealand,2022-12-01,-41.35,173.05,6.5298405
New Zealand,2022-12-01,-41.35,173.15,6.8772364
New Zealand,2022-12-01,-41.35,173.25,7.6547956
New Zealand,2022-12-01,-41.35,173.35,8.347312
New Zealand,2022-12-01,-41.35,173.45,7.89837
New Zealand,2022-12-01,-41.55,173.35,9.568722
New Zealand,2022-12-01,-41.35,173.55,7.4313483
New Zealand,2022-12-01,-41.35,173.75,6.9211226
New Zealand,2022-12-01,-41.35,173.85,6.857529
New Zealand,2022-12-01,-41.35,173.95,6.4283924
New Zealand,2022-12-01,-41.35,174.05,6.5915833
New Zealand,2022-12-01,-41.35,174.15,6.801622
New Zealand,2022-12-01,-41.35,174.85,7.331552
New Zealand,2022-12-01,-41.35,174.95,7.3590612
New Zealand,2022-12-01,-41.35,175.05,7.2668037
New Zealand,2022-12-01,-41.35,175.15,6.911708
New Zealand,2022-12-01,-41.35,173.65,7.313235
New Zealand,2022-12-01,-41.55,173.25,11.138999
New Zealand,2022-12-01,-41.55,173.15,10.257608
New Zealand,2022-12-01,-41.55,173.05,10.325605
New Zealand,2022-12-01,-41.85,173.95,8.292096
New Zealand,2022-12-01,-41.85,174.05,6.5113764
New Zealand,2022-12-01,-41.85,174.15,6.4404883
New Zealand,2022-12-01,-41.75,171.65,8.243828
New Zealand,2022-12-01,-41.75,171.75,9.123887
New Zealand,2022-12-01,-41.75,171.85,9.766725
New Zealand,2022-12-01,-41.75,171.95,8.92779
New Zealand,2022-12-01,-41.75,172.05,10.018017
New Zealand,2022-12-01,-41.75,172.15,10.727377
New Zealand,2022-12-01,-41.75,172.25,9.692041
New Zealand,2022-12-01,-41.75,172.35,8.948833
New Zealand,2022-12-01,-41.75,172.45,9.442842
New Zealand,2022-12-01,-41.75,172.55,11.058216
New Zealand,2022-12-01,-41.75,172.65,10.812181
New Zealand,2022-12-01,-41.75,172.75,10.406917
New Zealand,2022-12-01,-41.75,172.85,11.453761
New Zealand,2022-12-01,-41.75,172.95,12.707036
New Zealand,2022-12-01,-41.75,173.05,13.059931
New Zealand,2022-12-01,-41.75,173.15,11.589613
New Zealand,2022-12-01,-41.85,173.85,8.569958
New Zealand,2022-12-01,-41.85,173.75,9.621279
New Zealand,2022-12-01,-41.85,173.65,12.373365
New Zealand,2022-12-01,-41.85,173.55,11.958484
New Zealand,2022-12-01,-41.85,171.55,8.118521
New Zealand,2022-12-01,-41.85,171.65,9.475382
New Zealand,2022-12-01,-41.85,171.75,9.160873
New Zealand,2022-12-01,-41.85,171.85,8.505494
New Zealand,2022-12-01,-41.85,171.95,8.330463
New Zealand,2022-12-01,-41.85,172.05,10.175138
New Zealand,2022-12-01,-41.85,172.15,9.856211
New Zealand,2022-12-01,-41.85,172.25,8.67998
New Zealand,2022-12-01,-41.85,172.35,9.176782
New Zealand,2022-12-01,-41.75,173.25,11.376975
New Zealand,2022-12-01,-41.85,172.45,9.829306
New Zealand,2022-12-01,-41.85,172.65,11.887067
New Zealand,2022-12-01,-41.85,172.75,13.13245
New Zealand,2022-12-01,-41.85,172.85,13.8346195
New Zealand,2022-12-01,-41.85,172.95,13.559057
New Zealand,2022-12-01,-41.85,173.05,14.226847
New Zealand,2022-12-01,-41.85,173.15,13.70328
New Zealand,2022-12-01,-41.85,173.25,14.362714
New Zealand,2022-12-01,-41.85,173.35,13.748236
New Zealand,2022-12-01,-41.85,173.45,12.553078
New Zealand,2022-12-01,-41.85,172.55,11.978213
